,tweet
8320,"RT @KateMario5: This is #Israel. No word to say. 
#ApartheidIsrael #IsraeliCrimes #IsraeliApartheid #Palestinian #Palestine #ShireenAbuAqla…"
8321,RT @N0LSD: @ClaudiaWebbe @HereZmyself @ClaudiaWebbe That doesn't go far enough.  End *all* direct and indirect aid to Israel. #BDS
8322,@ClaudiaWebbe @HereZmyself @ClaudiaWebbe That doesn't go far enough.  End *all* direct and indirect aid to Israel. #BDS
8323,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8324,"RT @SPSC_ONTHISDAY: SNIPERS MAIM PALESTINIAN DEMONSTRATORS TO FREE UP CELLS
On this day 2018, Israeli snipers shot Canadian physician Tarek…"
8325,"RT @_elikni: @petraramsauer @ArminWolf Wieland Hoban, chairman of Jüdische Stimme states: ""People like us, as Jews, are constantly having t…"
8326,"RT @CathyForMadina: Irish politician and MP Richard Boyd Barrett calls out the International community's double standards, following Israel…"
8327,"RT @klaib94: The administration of Assaf Harofeh Hospital refuses to receive the hunger striker, Khalil Awawdeh, who continues his strike f…"
8328,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
8329,"RT @RZ123ZR_: An older video showing the reality of the Brutal, Savage, inhumane occupation. #Israel #IsraeliCrimes #IsraeliApartheid #Pale…"
8330,"RT @BDSmovement: Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending…"
8331,"@emilykschrader Nazis investigating themselves found no wrong doing, even a polish Israeli supremacists confirms it. 
‘Hitler didn’t want to kill Jews’
#ApartheidIsrael https://t.co/qj51pdRkkN"
8332,"RT @InsideArabia: We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israe…"
8333,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8334,RT @MarwaEl94317678: @BarackObama The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as…
8335,"RT @RZ123ZR_: An older video showing the reality of the Brutal, Savage, inhumane occupation. #Israel #IsraeliCrimes #IsraeliApartheid #Pale…"
8336,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
8337,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8338,"RT @KateMario5: This is #Israel. No word to say. 
#ApartheidIsrael #IsraeliCrimes #IsraeliApartheid #Palestinian #Palestine #ShireenAbuAqla…"
8339,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
8340,"RT @deesolutuon: It's not a conflict, Wes, its #Apartheid, a system of Jewish supremacy from the river to the sea.
It's collective Punishme…"
8341,"RT @Palestinell: One scene, one killer.
#IsraeliCrimes https://t.co/gbEgjPqnnI"
8342,"RT @neverletinatory: If you see this &amp; support #ScottishIndependence &amp; a  #FreePalestine, then I would like to follow you! 
#Indyref2 
#Shi…"
8343,"RT @KateMario5: This is #Israel. No word to say. 
#ApartheidIsrael #IsraeliCrimes #IsraeliApartheid #Palestinian #Palestine #ShireenAbuAqla…"
8344,RT @IExpand: @EU_Commission @EUinIsrael Great. When are you setting up a similar tool for sanctions against #ApartheidIsrael?
8345,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8346,"Occupation is a crime.

#ApartheidIsrael 's occupation is an even bigger crime against humanity.

#FreePalestine #BDS #Nakba74 

RIP #ShireenAbuAqla https://t.co/QDBX8JnbnZ"
8347,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8348,@JoaquinCastrotx You really going to keep sending aid to a country that does this?  #bds
8349,RT @PattyMcCaffrey: @moe_mercy Those bastard Israelis make me sick.🤮🤮🤮 #IsraeliCrimes
8350,"RT @KateMario5: If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. W…"
8351,"RT @CatherineDoris2: The only democracy in the Middle East?
#ApartheidIsrael"
8352,Israel summarized #IsraeliCrimes #IsraeliApartheid #Israel https://t.co/3veb5Ui6cZ
8353,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8354,"Excellent show of solidarity from our Jewish brothers and sisters, calling for a #FreePalestine and for us all to #ResistTheBoycottBill that will criminalise #BDS. https://t.co/QgeP0Vg56k"
8355,"This is #Israel. No word to say. 
#ApartheidIsrael #IsraeliCrimes #IsraeliApartheid #Palestinian #Palestine #ShireenAbuAqla #ShireenAbuAkleh https://t.co/WYo0JxlyuI"
8356,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8357,RT @AmnestyIreland: Closing off the #PicnicsAgainstApartheid is Abudallah playing us out with the beautiful Oud. Thank you to our speakers…
8358,"RT @APAN4Palestine: Tomorrow is Al #Nakba, the day commemorating the ongoing ethnic cleansing of #Palestinians. Mouna shared with us her st…"
8359,"RT @PalestinePDP: From .@guardian As we grieved for Shireen Abu Aqleh, Israeli police attacked us. They have no shame https://t.co/69l5GAXE…"
8360,RT @Quickieleaks: @MarkSeddon1962 @jocelynhurndall Apartheid Israel: Open letter to MP Nick Brown calling for a UK ban on political “friend…
8361,RT @AmmarBakir8: A stroll down memory lane to show the callousness of western media . This is was @nytimes headline when 4 Palestinian chil…
8362,"RT @neverletinatory: If you see this &amp; support #ScottishIndependence &amp; a  #FreePalestine, then I would like to follow you! 
#Indyref2 
#Shi…"
8363,"If you see this &amp; support #ScottishIndependence &amp; a  #FreePalestine, then I would like to follow you! 
#Indyref2 
#ShireenAbuAqla #IsraeliCrimes"
8364,"RT @PalestinePDP: From .@guardian As we grieved for Shireen Abu Aqleh, Israeli police attacked us. They have no shame https://t.co/69l5GAXE…"
8365,"Not ONE reason to attack pallbearers. NOT ONE 😡

Which Book does #Israel hold dear?

and, People of the Book, mean nothing???

No moral high ground left #IsraeliCrimes 

@AJEnglish 💔💔💔 https://t.co/MxeFhodhS6"
8366,"RT @jonniefletch: @ClaudiaWebbe @SocialistAnyDay End all sales to Israel.
#BoycottIsrael #Apartheid"
8367,"RT @dublinactivist: ""The right to boycott, divest from &amp; sanction those who abuse human rights &amp; fail to comply with international law must…"
8368,"@SamahSa09464369 🖤🖤🖤🖤🖤🖤
#IsraeliCrimes 
Naziorcs of Israhell murderous nazistate"
8369,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8370,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8371,Stomping on a Palestinian during the funeral of #ShireenAbuAqlaans and on the Palestinian flag.. this is #Israel this is #ApartheidIsrael disgusting animals https://t.co/voHC0TQjg5
8372,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
8373,@rafsanchez @yumna_patel @ShireenNasri #IsraeliOccupation is known where every bullet landed. #BoycottIsrael products in your city https://t.co/Tu4QoEqWqJ
8374,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8375,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
8376,#IsraeliCrimes  shame on Israeli police beating innocent mourners
8377,RT @dvcaradonna: #FreePalaestine!  stop #IsraeliOccupation
8378,"Jewish boy tells Palestinian, one day I will kill you. #BDS https://t.co/3bIdDuZPoT"
8379,RT @AmmarBakir8: The criminal investigating his own crimes . #Israel #IsraeliCrimes
8380,"RT @Class1Action: “You all saw it, she was pointing a camera &amp; a microphone straight at them…”

#MurderingTheTruth #BDS https://t.co/xJQ1QL…"
8381,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8382,Animals. #EndIsraeliApartheid #IsraeliApartheid #IsraeliCrimes https://t.co/6m50oTvvzZ
8383,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
8384,"RT @Palestinecapti1: Captive Raed Ryan continues his hunger strike for the 35th day, in protest of his administrative detention without cha…"
8385,"RT @Palestinecapti1: The occupation refuses to let a nurse into Raed's cell, despite the seriousness of his health, he suffers from dizzine…"
8386,"@PublicaSushium @sinicus_lit @Andyktheu @YousefMunayyer Yes, lets make #ApartheidIsrael the victim here. Damn Palestinians with their coffins attacking innocent police with guns and batons"
8387,She was a Palestinian- American  what are the United States going to do about one of there citizens getting assassinated by Israeli troops.  Will the U. S just look the other way and blame it on Putin. #justice #boycottIsrael #evil https://t.co/wsT4MtBFc2
8388,#Israel murdured her and the @israelpolice are trying to cover it up. #Freepalestine #BDS https://t.co/UiaGZiKbDT
8389,"In my opinion, Israel is also behind the Ukraine-Russia war, because in all the wars that have taken place in the Middle East, Israel is a party to the issue and has played a role.  Think about it.
#Israel #IsraeliCrimes #UkraineRussiaWar #RussiaUkraineWar"
8390,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
8391,"@SecBlinken Just stop being deeply troubled.
Start totally defunding Israel!

#IsraeliCrimes 
#BDS https://t.co/D1e7Qt9bN0"
8392,Pay attention @BBCNews @BorisJohnson @Keir_Starmer #PalestineWillBeFree #ShireenAbuAqleh #EndIsraeliApartheid https://t.co/RambaGaA3L
8393,"RT @Palestinecapti1: ""His condition is very difficult, the nerves in the hands and feet are damaged, he is unable to move them, and the ner…"
8394,@abierkhatib @nytimes These are not media outlets its a puppet/Dogs of Israel only cry on Ukraine invasion but silent 🔕 on #IsraeliCrimes. Shame on your jurnalism @BBC @nytimes @CNN
8395,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8396,"RT @Class1Action: “You all saw it, she was pointing a camera &amp; a microphone straight at them…”

#MurderingTheTruth #BDS https://t.co/xJQ1QL…"
8397,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
8398,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8399,"RT @SofieMadridista: The martyr journalist Sherine Abu Aqleh,She was the sound of truth, justice and patriotism. 
God rest her soul 💔💔
#Isr…"
8400,RT @IExpand: @EU_Commission @EUinIsrael Great. When are you setting up a similar tool for sanctions against #ApartheidIsrael?
8401,RT @klaib94: considering this a complicity from the hospital administration and the occupation authorities with the aim of breaking his mor…
8402,"RT @88_iw8: The colors of the Palestinian flag terrify the Zionist criminal 🇵🇸🍉
#IsraeliCrimes 
 https://t.co/uLI8rFN7v7"
8403,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8404,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
8405,"RT @klaib94: And this was evident from his repeated transfers from Ramle Clinic Prison and Assaf Harofeh Hospital.

#BreakingNews #IsraeliC…"
8406,Bragging about the theft of a property that belongs to a Palestinian family. Rot in hell you piece of sh1t. #BDS #ApartheidIsrael #IsraeliCrimes 🇵🇸🇵🇸🇵🇸 https://t.co/vrgiGKHKi9
8407,RT @khzzz: #TerroristIsrael existence based on the lie that indigenous Palestinians don't exist. Once they admit that Palestinians are the…
8408,"RT @PalestinePDP: From .@guardian As we grieved for Shireen Abu Aqleh, Israeli police attacked us. They have no shame https://t.co/69l5GAXE…"
8409,"RT @klaib94: Regarding his health, Khalil explained that his health condition is still in a serious and difficult, as he suffers from sever…"
8410,"“You all saw it, she was pointing a camera &amp; a microphone straight at them…”

#MurderingTheTruth #BDS https://t.co/xJQ1QLwfDn"
8411,"RT @klaib94: And he can't go to the bathroom and he uses a bottle to urinate while he is sleeping on the bed, and his weight has dropped sh…"
8412,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8413,"RT @klaib94: According to the doctors of the Assaf Harofeh Hospital, his health is dangerous and there is a possibility of his sudden death…"
8414,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
8415,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/HZYRTsRxII"
8416,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8417,"RT @ledetimes: Her last photo just before her death #ShireenAbuAqla 💔

#IsraeliCrimes #Palestine #PressFreedom https://t.co/sHdS5Y7YfV"
8418,what hurts me the most is how the world goes blind when it comes to palestine💔… #FreePalestine #ShireenAbuAkleh #IsraeliCrimes
8419,"The Israeli occupation police used stun grenades, tear gas and batons in assaulting the mourners, preventing them from carrying Abu Akleh’s coffin on foot.

more: https://t.co/TCMvvZliN9

#IsraeliCrimes 
#شيرين_ابوعاقله
#ShireenAbuAqleh #Shireen_Abu_Akleh https://t.co/coGmRg6at6"
8420,"what planet does this person live on?
#Palestinians had no prob when Jews less than 5% of #Palestine population @ end of WWI 
when our British occupiers allowed Europeans to take our homes &amp; land &amp; fueled zionist fantasies of supperiority #ApartheidIsrael unsurprisingly a problem https://t.co/LvxqSILRPw"
8421,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8422,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8423,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8424,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8425,RT @redsarah99: Boycott Israel. Pass it on. #BDS 🇵🇸 https://t.co/gy8ErvDZhX
8426,RT @ShamaAh88661370: @Jackiew80333500 @campbell582000 @Keir_Starmer Boycott Israel. Pass it on. #BDS
8427,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8428,The criminal investigating his own crimes . #Israel #IsraeliCrimes https://t.co/k8iyVlQcOb
8429,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8430,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8431,"RT @88_iw8: Every day we have a martyr in my country
#IsraeliCrimes 
 https://t.co/SOIraKc6Zi"
8432,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8433,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
8434,"RT @RZ123ZR_: An older video showing the reality of the Brutal, Savage, inhumane occupation. #Israel #IsraeliCrimes #IsraeliApartheid #Pale…"
8435,RT @KateMario5: The only democracy in the middle east? it's just like a joke. I can't see any democratic principles in this video. can you?…
8436,"According to the doctors of the Assaf Harofeh Hospital, his health is dangerous and there is a possibility of his sudden death.

#BreakingNews #IsraeliCrimes #FreeKhalil"
8437,"RT @Lami_Derman: @dublinactivist @rte Israelis behave like bloody savages!
Shame on you Israeli police!
Long live free Palestine!
#FreePale…"
8438,"RT @Ruthanasia: There is no low too low for Zionists.
#BDS #ApartheidIsrael"
8439,"And he can't go to the bathroom and he uses a bottle to urinate while he is sleeping on the bed, and his weight has dropped sharply, and he cannot even speak as he speaks very slowly,

#IsraeliCrimes #BreakingNews #FreeKhalil"
8440,RT @zoolooy: Racists/Zionists in Germany like to turn the intention of #BDS on-its-head: they spout smears comparing BDS to the Nazis + the…
8441,RT @SmakSmik: @weareafreeworld @EU_Commission @simoncoveney @EUinIsrael I want to also report #ApartheidIsrael  falsely labels goods produc…
8442,RT @weareafreeworld: @EU_Commission @simoncoveney I want to report that @euinisrael violates the santions imposed on Israel  for still not…
8443,@LLCoolVajayjay @aid1710 @GlasgowStPauli Do you think the world should have both-sided Hitler and the jews? No? Then why do you expect us to both-side #IsraeliTerrorism and Palestine? You're asking me to be like your forefathers who you're ashamed of
8444,"RT @SofieMadridista: هذا هو #الاحتلال_الاسرائيلي و بس 
This is what the #Israel truly is !! 
#شيرين_ابو_عاقلة 
#ShireenAbuAqla 
#IsraeliCri…"
8445,@UKLabour You campaigned on Public Ownership. Where’s that gone ? You lied #ApartheidIsrael
8446,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8447,This is what happens when you spread the truth . #StopIsraeliCrimes #Shereen_Abu_Aqleh #Palestine #IsraeliCrimes https://t.co/S5nflGIZHo
8448,"@dimitrilascaris @davekat This is a great first step... next is to ensure this product, and any others made in illegal settlements are banned from Canada. #BDS"
8449,"RT @BDSmovement: Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending…"
8450,"RT @sswpzim: This scene will be ingrained in our memory forever.
#Nakba74
#Palestine194
#ShireenAbuAqla
#EndIsraeliApartheid https://t.co/B…"
8451,"Regarding his health, Khalil explained that his health condition is still in a serious and difficult, as he suffers from severe emaciation, poor vision, inability to move &amp; stand, pressure on the chest and severe dehydration, and moves by a wheelchair.

#IsraeliCrimes #FreeKhalil"
8452,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8453,"Wow 
Adolf Hitler war right about them
.....INSECTS ....
#ApartheidIsrael https://t.co/bhNMkTgsMN"
8454,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
8455,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8456,"And this was evident from his repeated transfers from Ramle Clinic Prison and Assaf Harofeh Hospital.

#BreakingNews #IsraeliCrimes #FreeKhalil"
8457,"RT @ProfJNMoyo: Barbaric #Israeli police brutalising pallbearers of the coffin of Palestinian journalist Shireen Abu Akleh, who was murdere…"
8458,"RT @Quickieleaks: @simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" po…"
8459,"It's not a conflict, Wes, its #Apartheid, a system of Jewish supremacy from the river to the sea.
It's collective Punishment, extrajudicial executions,degradation and persecution.
Just say it, its not hard.
Where are the leaders with a moral compass?
#ApartheidIsrael
#BDS https://t.co/Ne36iadTbQ"
8460,"Every day we have a martyr in my country
#IsraeliCrimes 
 https://t.co/SOIraKc6Zi"
8461,"Euro Colonial are rubbing butts with each other as usual. They all look the same nazis (yes nazism was a copycat of the brit empire in most important aspects). Vague reporting practically means endorsement of the violence of #apartheidisrael. Typical of BBC,b class propaganda https://t.co/0lxpOYQUIh"
8462,A stroll down memory lane to show the callousness of western media . This is was @nytimes headline when 4 Palestinian children were murdered by an Israeli   missile while playing soccer  on Gaza’s beach in 2014 #DoubleStandards #IsraeliCrimes https://t.co/90QEwfS5hS
8463,RT @Moncaro: March today in #London to commemorate 74 years of #Nabska #FreePalestine #StopIsraeliApartheid https://t.co/M9pMMOyaVP
8464,"considering this a complicity from the hospital administration and the occupation authorities with the aim of breaking his morale and obligating him to follow their instructions and laws in order to exhaust the hunger strikers.

#BreakingNews #IsraeliCrimes #FreeKhalil"
8465,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8466,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
8467,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8468,"RT @ma000111: 🟡#ziogohome

👍#Palestinian youth captured a bag full of tear gas grenades, they really gave the #IsraeliOccupation troops a t…"
8469,"RT @AmnestyIreland: At #PicnicsAgainstApartheid, so many speaking of #Shereen_Abu_Aqleh, and the attacks by Israeli forces against her fune…"
8470,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
8471,"Prisoner Khalil stated that the doctors of the Assaf Harofeh Hospital are bartering to keep him in the hospital in exchange for receiving supplies and doing tests, and he, in turn, strongly rejected this,

#IsraeliCrimes #BreakingNews #FreeKhalil"
8472,"RT @HighwaySqueak: @DavidLammy How many of us, how many Jews were expelled from our own party for fake, abhorrent lies claiming we were ant…"
8473,"Damn this is just hard to watch, fuck #Israel &amp; #IsraeliCrimes . Killing journalists and desecrating the funeral procession. 
https://t.co/bjNjaG2wtm"
8474,"RT @DrHananAshrawi: In the meantime, elsewhere in occupied Palestine, The #Israeli occupation army has injured 37 Palestinians in the Nablu…"
8475,"McFarlane joined his criminal friends IN HELL 
Anwar Sadat of Egypt 
Sadam Hussain
King Fahad 
George w.Bush (father)
Ariel Sharon and his apartheid  Israeli friends 
Margaret Thatcher 
#ApartheidIsrael 
King of Jordan and other culprits 
#US #ISIS #UK https://t.co/yosPuoooiN"
8476,"and decided to return him to Ramle Clinic prison despite the seriousness of his health and the possibility of his sudden death.

#IsraeliCrimes #FreeKhalil"
8477,"The administration of Assaf Harofeh Hospital refuses to receive the hunger striker, Khalil Awawdeh, who continues his strike for the 73 day in a row in refusal to his arbitrary administrative detention without any charge,

#IsraeliCrimes
#FreeKhalil
https://t.co/GmT8gCY2Sh https://t.co/njtv2BQ19T"
8478,"RT @M9_Mohmmed: Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
8479,"@bobruss46 Kieth, the expert in human rights,calls out the amateurs: Amnesty International!
He's impersonated Johnson for so long, he's being measured for the Emperors New Clothes!
#StarmerOut 
#ApartheidIsrael 
#FreePalestine"
8480,RT @NaqviMA: @PalBint You are Beautiful people. May god bless your efforts. 🙏 #FreePalestine #ApartheidIsrael 💙
8481,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8482,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
8483,@vv1lder Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8484,RT @TherealGerRyan: They murdered her and now the are attacking the mourners at her funeral. Can #isreal or their army get any lower ? Utte…
8485,"RT @ChristineJameis: Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter…"
8486,RT @Moncaro: March today in #London to commemorate 74 years of #Nabska #FreePalestine #StopIsraeliApartheid https://t.co/M9pMMOyaVP
8487,RT @TherealGerRyan: In any civilised country these thieves would be in jail... #ApartheidIsrael #BDS
8488,"#Israeli perpetrators of such heinous and inhuman act of violence, and yes! Attacking a funeral is considered a violent act, should be made to answer. Let the media ask them questions on live interviews
#ShireenAbuAkleh
#IsraeliCrimes

https://t.co/xLGLs1TL55"
8489,"This shows the power and impact Shireen’s journalism had on the world. And it’s why governments and armies are so afraid of it.
#IsraeliCrimes 
#SialkotJalsaPTI 
#ImportedGovernment 
#امپورٹڈ__حکومت__نامنظور 
#سیالکوٹ_جلسہ_ہو_کے_رہے_گا https://t.co/R6xFfgvspy"
8490,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8491,RT @PetraSchur: @FatimaDerbi @CBSNews In 1987 South African police attempted to remove an African National Congress (ANC) flag from Ashley…
8492,@Ranin_Boulos Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8493,"At the launch of @AmnestyIreland’s #PicnicsAgainstApartheid in solidarity with Palestinians on the eve of #NakbaDay on what was the darkest of weeks. Powerful speeches by Colm, Fatin &amp; Eamonn. #EndIsraeliApartheid @ipsc48 @SadakaIreland #RIPShireenAbuAkleh https://t.co/BiRcsKHFk7"
8494,@RashidaTlaib Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8495,This corrupt twat also stands with #apartheidIsrael and it’s many crimes against humanity! #Snake https://t.co/XsplVzj7yx
8496,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
8497,@DanielSeidemann Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8498,@rosenfeld_oren @reglash @washingtonpost @israelpolice Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8499,RT @DiscoverThee: @tiredpali #ApartheidIsrael partnered with #ApartheidLabour #FordeReport
8500,"Israeli occupation authorities forced Palestinian father Faraj Dabish to self-demolish his own house, his only shelter with a wife and 3 children, in Sur Baher neighborhood in occupied Jerusalem under the pretense of building without a permit. #EthnicCleansing #ApartheidIsrael https://t.co/gO7jOFjeP7"
8501,RT @im_oner: Modern looting! #IsraeliOccupation
8502,@HFormaini @reglash @LaraFriedmanDC @washingtonpost @israelpolice Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8503,RT @ShamaAh88661370: @Jackiew80333500 @campbell582000 @Keir_Starmer Boycott Israel. Pass it on. #BDS
8504,@SaimSheroz @reglash @washingtonpost @israelpolice Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8505,@BKKExpat @reglash @washingtonpost @israelpolice Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8506,".@ABC 
.@NBCNews 
.@maddow 
.@JoyAnnReid
.@SenSchumer
.@joerogan
Thoughts? #IsraeliCrimes https://t.co/ajYgyHj7Lz"
8507,@KToltz @reglash @washingtonpost @israelpolice @DrNachmanShai Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
