,tweet
633,@OnlinePalEng She was killed by #Israel #IsraeliCrimes  @TheNewYorkTimes she did not die of a disease so much white trash #TheNewYorkTimes https://t.co/H4QqnZDEKr
634,"""We assassinated a journalist - we shouldn't mourn""
#ShireenAbuAkleh
#FreePalestine
#BDS https://t.co/4EoIJDhXva"
635,"Israel Murders Journalists.

Pass It On.

#ShireenAbuAkleh
#IsraeliCrimes
#Stand4AlQudas
#FreePalestine🇵🇸 https://t.co/m8Z3dTMGUm"
636,She lived through it and died at the bullet of terrorist IDF #JusticeForShireenAbuAqla #JusticeForShireen #IsraeliCrimes #IsraeliApartheid #PalestineUnderAttack  #FreePalestine https://t.co/Pfz9oMnKuW
637,@NuHakolBeseder @sefardavid @efch51 @blakeflayton The bad faith is from you completely ignoring int law and human rights... #apartheidisrael
638,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
639,"The paramedic who was injured after Israeli occupation forces brutally attacked the funeral procession of the martyr Walid Al Sharif, in occupied #Jerusalem.

#IsraeliCrimes #ShireenAbuAkleh https://t.co/wCX23UEb78"
640,"eye.on.palestine 🇵🇸#Palestine | The Israeli occupation forces detain number of Palestinian children during the large-scale detention campaign that followed the funeral procession of Walid Sharif in the occupied city of Jerusalem, tonight. 16.5.2022 @samar_sauoo
#ApartheidIsrael https://t.co/Yeleck43ly"
641,"@EmanQasim Unacceptable that the dictatorship of Israel is created. Kill palestinians and they don't Even have the right to bury them
#IsraeliCrimes 
#IsraeliTerrorists 
#Miserableisrael"
642,"WHY is #Israel's ambassador STILL in #Dublin, @simoncoveney @dfatirl?

#ShireeAbuAkleh was murdered by @IDF, then they tried to kidnap her body?!?

Jonathan Sugarman
#Ireland @JewishPeace
#Jews for #FreePalestine #Gaza
Against #IsraeliCrimes https://t.co/8X6QjWxbKa"
643,"@mirovinna1 @RepRashida Absolutely, remove all funding to the #ApartheidIsrael"
644,"#WATCH ||  In the same way as the attack on the funeral of journalist #ShireenAbuAkleh.. the occupation terrorists attacks the mourners of the martyr #WalidAlSharif.
#IsraeliCrimes https://t.co/h3OXiZZFbN"
645,"For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the funeral. Shame on the White House for supporting this apartheid state.
Shame on Arab countries and their ""normalization"" with this apartheid state. 
#BDS NOW! https://t.co/0l1j5TItDc"
646,@OnlinePalEng She was killed by #Israel #IsraeliCrimes  @TheNewYorkTimes she did not die of a disease so much white trash #TheNewYorkTimes https://t.co/H4QqnZDEKr
647,Boycott Israel. Pass it on. #BDS
648,@VergaraBuenoA @EmbaCuba_Argel @Algeria_MFA @CubaMINREX @wafyibrahim @PresidenciaCuba @nadplo @EmbaCubaEgipto @AlexPellicerM @JuantonioFdez @JuanCarlosMars3 @DrRobertoMOjeda Thank you @EmbaCuba_Argel #Cuba #ShireenAbuAqleh will be missed killed by #IsraeliOccupation  #IsraeliTerrorists #IsraeliApartheid #IsraeliWarCrimes https://t.co/KVvrWf9gRN
649,@VergaraBuenoA @EmbaCuba_Argel @Algeria_MFA @CubaMINREX @wafyibrahim @PresidenciaCuba @nadplo @EmbaCubaEgipto @AlexPellicerM @JuantonioFdez @JuanCarlosMars3 @DrRobertoMOjeda Thank you @EmbaCuba_Argel #Cuba #ShireenAbuAqleh will be missed killed by #IsraeliOccupation  #IsraeliTerrorists #IsraeliApartheid #IsraeliWarCrimes https://t.co/KVvrWf9gRN
650,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
651,"Bruises appear clearly on the arms and the face of activist Fadwa Khader after She was brutally attacked by the #israelioccuptionforces during her participation in the funeral of the late Shireen AbuAkleh.
#اسرائیل_نامنظور 
#اسرائیل_کا_یار_نوازشریف 
#FreePalestine #IsraeliCrimes https://t.co/VPpb512qgz"
652,@JGreenblattADL @RepTedDeutch Apartheid and ethnic cleansing is a crime against humanity. End the apartheid and ethnic in Israel and Palestine. #israelapartheid #apartheidisrael
653,"Today in @adl @aipac supported colonial terrorism thru #apartheidisrael: Shooting medics, an upgrade to shooting journalists. https://t.co/N0aYs6g162"
654,"Apartheid under pressure – weekly briefing:
“The virulence of Israel’s response was rooted in supremacist contempt for the Palestinians, accentuated by weakness and desperation” https://t.co/bRQZITLYjN #ShireenAbuAqla #ShireenAbuAkleh #Palestine #ApartheidIsrael"
655,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
656,74 years of zionist terror #BDS https://t.co/yC4XJRtgS8
657,@Liz_Cheney I totally agree #FreePalestine and end #IsraeliApartheid #IsraeliOccupation #IsraelCrimes show me justice I have been living in the diaspora for 37 years. #Nakba74 #Nakba
658,"eye.on.palestine 🇵🇸#Palestine | The moment when the Israeli occupation forces attack the funeral of martyr Walid Sharif near the Bab Al Sahira in Jerusalem. 16.5.2022
#ICC4Israel #ApartheidIsrael #BDS
https://t.co/QXl7EeXuiF https://t.co/AAQdobUSFH"
659,@JGreenblattADL Apartheid Israel is a colonial #whitesupremacist apartheid state run by #jewishsupremacists.  That one sentence summarizes what is being taught about the Israel Palestine conflict in ethnic studies classes in public schools and universities. #BDS #PalestinianLivesMatter
660,"Israel is an apartheid state. #BDS
https://t.co/1TXtz9GAmo"
661,"@RachelLSolomon7 It is for #Apartheid Israel, and for #BDS"
662,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/oCkNIUn9OH"
663,Latin patriarch of #Jerusalem accused #ApartheidIsrael of ‘disrespecting church’ over police invasion at Abu Akleh’s funeral. https://t.co/RQWxbmAyPj
664,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
665,"@POTUS USA gives 3.8 billion #Taxdollars to #ApartheidIsrael every year

USA wants 2 give #40billion to extend #WarInUkraine

While USA does NOT want 2 give back 3.5 billion dollars to the starving #Afghans 
And
Does NOT want 2 give its own citizens #BasicMedicalCare

Human Rights? 🤔"
666,@BBCWorld @georgegalloway *Violence by #ApartheidIsrael Squatter forces..  Extended your pro-Zionist headline..!!?!
667,"Across the world, #Israel &amp; allies are cracking down on attempts to hold it to account for its war crimes. In the UK, the government is now seeking to ban #BDS. We will fight this, but we need you to join us. 

Become a member of PSC today👉 https://t.co/NXhe43qgfh #FreePalestine https://t.co/W1o8uwEth4"
668,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
669,"#Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police force. For #Zionism to succeed, the #Palestinians must forget. We haven’t and we won’t. All 14 million of us. We will return and #Apartheid will end. https://t.co/qadFxpoWnM"
670,As #Palestinians mourned the loss of 21 yr old #WalidalSharif #Israeli Police have again unleashed their unnecessary brutalities. #IsraeliOccupation https://t.co/mKfA8Xpd4U
671,"@torysmasher @BrianDBourke Yes. More of this please
#BoycottIsrael 
#BDS"
672,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
673,"“[B]acked by a billionaire hedge fund manager…the organization will oppose candidates aligned with initiatives like the BDS movement”- this is a clear sign NY organizing in solidarity with Palestine liberation has been effective! #BDS #FreePalestine
https://t.co/oS7TbHuLZS"
674,74 years of zionist terror #BDS https://t.co/yC4XJRtgS8
675,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
676,"“[B]acked by a billionaire hedge fund manager…the organization will oppose candidates aligned with initiatives like the BDS movement”- this is a clear sign NY organizing in solidarity with Palestine liberation has been effective! #BDS #FreePalestine
https://t.co/oS7TbHuLZS"
677,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
678,The hypocrisy! #IsraeliCrimes #IsraeliApartheid #ThisIsNotJournalism https://t.co/KXCvAxGGYZ
679,"eye.on.palestine 🇵🇸#Palestine | The moment when the Israeli occupation forces attack the funeral of martyr Walid Sharif near the Bab Al Sahira in Jerusalem. 16.5.2022
#ICC4Israel #ApartheidIsrael #BDS
https://t.co/QXl7EeXuiF https://t.co/AAQdobUSFH"
680,@SaulStaniforth @Will62241097 @_LFI Why did you shake your head @steve_mccabe ? Worried that you won't get the million pounds from #ApartheidIsrael ?
681,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
682,"@RepRashida Occupation
racism
Apartheid
Killing innocent people
Imprisoning civilians in open air prison &amp; bombing them
Killing media reporters 
Shutting up any criticism
Being just a Palestinian means that killing u is just a daily news
All are bad
#FreePalestine
#BDS
#IsraeliApartheid https://t.co/CJONoeIEB8"
683,"Israel is an apartheid state. #BDS
https://t.co/1TXtz9GAmo"
684,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
685,74 years of zionist terror #BDS https://t.co/yC4XJRtgS8
686,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
687,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
688,"It doesn’t matter if you are muslim or christian, Arab or American, Israel is a terrorist organization orchestrated on the belief of Anti-Palestine and man slaughter 
#ApartheidIsrael #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/vuAInKWa9L"
689,"@palaestinaorg Please tweet this information / publish this information in English and German as well !!! It will surely reach more people that way. 🙏 

#justiceforshireen
#boycottisrael
#sanctionisrael
#ICC4ISRAEL 
#Bds
#freepalestine"
690,"Despite the seriousness of Khalil's health condition and the possibility of his sudden death, the administration of Assaf Harofeh Hospital refused to receive him and decided to return him to the Ramle Clinic prison.

#FreeKhalil #IsraeliCrimes https://t.co/E6zE6DhvAO"
691,"At least 71 Palestinians were injured as Israeli occupation forces violently attacked  mourners at Walid Al-Shareef funeral with gas grenades in occupied Jerusalem.

#IsraeliCrimes
#Act4Palestine https://t.co/FPsLrvN61w"
692,#GazaUnderAttack cowards choose the holy month and unarmed women and children to attack on. #IsraeliTerrorism https://t.co/WWlUvATP12
693,"The paramedic who was injured after Israeli occupation forces brutally attacked the funeral procession of the martyr Walid Al Sharif, in occupied #Jerusalem.

#IsraeliCrimes #ShireenAbuAkleh https://t.co/wCX23UEb78"
694,This is a funeral under #ApartheidIsrael https://t.co/LeqaDbBL2I
695,"@FlstynShyq @aneesafalasteen Cowards naziorcs of Israhell very brave with unarmed civilians.
#miserableisrael
#IsraeliCrimes"
696,"For the second time in 4 days! Israeli occupation forces attack a funeral, injuring at least 37 Palestinians including a journalist &amp; a paramedic! IOF also shot at the palestine red crescent society ambulance that was transporting the martyr's body. #IsraeliCrimes https://t.co/3GTwYahL3v"
697,"“[B]acked by a billionaire hedge fund manager…the organization will oppose candidates aligned with initiatives like the BDS movement”- this is a clear sign NY organizing in solidarity with Palestine liberation has been effective! #BDS #FreePalestine
https://t.co/oS7TbHuLZS"
698,"@FreedomForPal1 @MohmedR79181345 Cowards naziorcs of Israhell genocide dictatorship nazistate. Murderous 
#Miserableisrael
#IsraeliCrimes 
#IsraeliTerrorists"
699,Israeli occupation forces once again attacking a funeral of a young Palestinian 'Walid Al Sharif' they killed in cold blood!! #IsraeliCrimes https://t.co/mhL3EOS7pF
